time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
22.1,car_1,79.23413913987888,20.975108919780812,19.98757969256163,20.275555374730423,car_2,0.3441683336611112,0.16805299753762193,0.3441683336611112,0.16805299753762193,0.3441683336611234,0,bottom,0,284.0549031989632,44.54690319896323,car_0,0.16233656702338806
22.2,car_1,80.17916554544945,22.81833109089891,19.96376045528096,20.296757254162927,car_2,-0.23819237280674305,0.17018327161137603,-0.23819237280674305,0.17018327161137603,-0.23819237280672922,0,bottom,0,286.0512792444913,46.54327924449132,car_0,0.21201879432496895
22.3,car_1,81.02671362331292,24.705244513128942,19.935823228964374,20.32154024344287,car_2,-0.27937226316584485,0.2190904099716129,-0.27937226316584485,0.2190904099716129,-0.27937226316584685,0,bottom,0,288.0448615673877,48.53686156738776,car_0,0.2478298927993876
22.4,car_1,81.78290422883781,26.635920505182096,19.98433098565785,20.342331753565546,car_2,0.48507756693475723,0.25713107162307414,0.48507756693475723,0.25713107162307414,0.48507756693474846,0,bottom,0,290.0432946659535,50.53529466595354,car_0,0.2079151012268028
22.5,car_1,82.44848546642795,28.600194268473324,19.989032114617313,20.368484779192777,car_2,0.04701128959463011,0.21781673594935103,0.04701128959463011,0.21781673594935103,0.04701128959464285,0,bottom,0,292.0421978774153,52.534197877415274,car_0,0.26153025627226967
22.6,car_1,83.01709598260723,30.602548297227596,20.064429936359684,20.382326302152325,car_2,0.7539782174237232,0.2638796357840032,0.7539782174237232,0.2638796357840032,0.7539782174237075,0,bottom,0,294.04864087105125,54.540640871051245,car_0,0.13841522959554098
22.7,car_1,83.49255819823284,32.63348251319345,20.10251559652147,20.386074097911013,car_2,0.38085660161787216,0.14943636526347603,0.38085660161787216,0.14943636526347603,0.3808566016178716,0,bottom,0,296.0588924307034,56.55089243070339,car_0,0.03747795758691197
22.8,car_1,83.86701495375617,34.68478228369219,20.096424570996152,20.392832364076703,car_2,-0.06091025525318418,0.05592257711859694,-0.06091025525318418,0.05592257711859694,-0.06091025525318372,0,bottom,0,298.06853488780297,58.56053488780301,car_0,0.06758266165686067
22.9,car_1,84.1433529095361,36.75294431469088,20.1112243677837,20.4042293281857,car_2,0.1479979678754722,0.084175266928183,0.1479979678754722,0.084175266928183,0.1479979678754617,0,bottom,0,300.0796573245814,60.57165732458138,car_0,0.1139696410899731
23.0,car_1,84.31674671301788,38.8324710320084,20.111758382883405,20.415843608783103,car_2,0.00534015099707591,0.12221193736640434,0.00534015099707591,0.12221193736640434,0.005340150997064086,0,bottom,0,302.09083316286967,62.58283316286972,car_0,0.1161428059740075
